0.0000 0.0000 5.0000 0.0000
1.7678 1.7678 3.5355 3.5355
3.5355 3.5355 3.5355 3.5355
5.3033 5.3033 3.5355 3.5355
7.0711 7.0711 3.5355 3.5355
8.8389 8.8389 3.5355 3.5355
10.6066 10.6066 3.5355 3.5355
12.3744 12.3744 3.5355 3.5355
14.1422 14.1422 3.5355 3.5355
15.9100 15.9100 3.5355 3.5355
17.6778 17.6778 3.5355 3.5355
19.4456 19.4456 3.5355 3.5355
21.2134 21.2134 3.5355 3.5355
22.9812 22.9812 3.5355 3.5355
24.7490 24.7490 3.5355 3.5355
26.5168 26.5168 3.5355 3.5355
28.2846 28.2846 3.5355 3.5355
30.0524 30.0524 3.5355 3.5355
31.8202 31.8202 3.5355 3.5355
33.5880 33.5880 3.5355 3.5355
35.3558 35.3558 3.5355 3.5355
36.8371 35.5920 2.9626 0.4724
38.3184 35.8282 2.9626 0.4724
38.8122 35.9069 0.9875 0.1575
39.3060 35.9856 0.9875 0.1575
39.7998 36.0643 0.9875 0.1575
40.2929 36.1468 0.9863 0.1650
40.7617 36.3206 0.9377 0.3475
42.4645 38.1510 3.4056 3.6609
44.1673 39.9814 3.4056 3.6609
45.8701 41.8118 3.4056 3.6609
47.5729 43.6422 3.4056 3.6609
49.2757 45.4726 3.4056 3.6609
50.9785 47.3030 3.4056 3.6609
52.6813 49.1334 3.4056 3.6609
54.3841 50.9639 3.4056 3.6609
56.0869 52.7943 3.4056 3.6609
57.7897 54.6248 3.4056 3.6609
59.2096 55.1083 2.8399 0.9671
60.6295 55.5918 2.8398 0.9671
62.0494 56.0754 2.8398 0.9672
62.5227 56.2366 0.9466 0.3223
62.9960 56.3978 0.9466 0.3224
64.6137 58.3039 3.2353 3.8122
66.2314 60.2100 3.2353 3.8122
67.8490 62.1161 3.2353 3.8122
69.4667 64.0222 3.2353 3.8122
71.0843 65.9283 3.2353 3.8122
72.7020 67.8344 3.2353 3.8122
74.3196 69.7405 3.2353 3.8122
75.9373 71.6466 3.2353 3.8122
75.3952 73.0452 -1.0842 2.7972
75.2146 73.5114 -0.3612 0.9325
75.0989 73.9978 -0.2314 0.9729
75.0145 74.4906 -0.1689 0.9856
74.9974 74.9903 -0.0342 0.9994
75.0126 75.4901 0.0303 0.9995
75.0950 75.9833 0.1647 0.9863
75.2090 76.4701 0.2280 0.9737
77.0223 78.1911 3.6266 3.4421
78.8356 79.9121 3.6266 3.4421
80.6489 81.6332 3.6266 3.4421
82.4622 83.3542 3.6266 3.4421
84.2755 85.0753 3.6266 3.4421
86.0888 86.7964 3.6266 3.4421
87.9021 88.5174 3.6266 3.4421
89.7154 90.2385 3.6266 3.4421
91.5287 91.9596 3.6266 3.4421
93.3420 93.6806 3.6266 3.4421
95.1553 95.4017 3.6265 3.4421
96.9686 97.1228 3.6266 3.4421
97.3313 97.4670 0.7253 0.6884
97.6940 97.8112 0.7253 0.6884
98.0566 98.1554 0.7253 0.6884
98.4193 98.4996 0.7253 0.6884
98.7819 98.8438 0.7253 0.6884
99.1445 99.1880 0.7253 0.6884
99.5072 99.5322 0.7253 0.6884
99.8698 99.8764 0.7253 0.6885
