0.0000 0.0000 5.0000 0.0000
0.0354 0.0354 3.5355 3.5355
0.0707 0.0707 3.5355 3.5355
0.1061 0.1061 3.5355 3.5355
0.1414 0.1414 3.5355 3.5355
0.1768 0.1768 3.5355 3.5355
0.2121 0.2121 3.5355 3.5355
0.2475 0.2475 3.5355 3.5355
0.2828 0.2828 3.5355 3.5355
0.3182 0.3182 3.5355 3.5355
0.3536 0.3536 3.5355 3.5355
0.3889 0.3889 3.5355 3.5355
0.4243 0.4243 3.5355 3.5355
0.4596 0.4596 3.5355 3.5355
0.4950 0.4950 3.5355 3.5355
0.5303 0.5303 3.5355 3.5355
0.5657 0.5657 3.5355 3.5355
0.6010 0.6010 3.5355 3.5355
0.6364 0.6364 3.5355 3.5355
0.6717 0.6717 3.5355 3.5355
0.7071 0.7071 3.5355 3.5355
0.7425 0.7425 3.5355 3.5355
0.7778 0.7778 3.5355 3.5355
0.8132 0.8132 3.5355 3.5355
0.8485 0.8485 3.5355 3.5355
0.8839 0.8839 3.5355 3.5355
0.9192 0.9192 3.5355 3.5355
0.9546 0.9546 3.5355 3.5355
0.9899 0.9899 3.5355 3.5355
1.0253 1.0253 3.5355 3.5355
1.0607 1.0607 3.5355 3.5355
1.0960 1.0960 3.5355 3.5355
1.1314 1.1314 3.5355 3.5355
1.1667 1.1667 3.5355 3.5355
1.2021 1.2021 3.5355 3.5355
1.2375 1.2375 3.5355 3.5355
1.2728 1.2728 3.5355 3.5355
1.3082 1.3082 3.5355 3.5355
1.3435 1.3435 3.5355 3.5355
1.3789 1.3789 3.5355 3.5355
1.4143 1.4143 3.5355 3.5355
1.4496 1.4496 3.5355 3.5355
1.4850 1.4850 3.5355 3.5355
1.5203 1.5203 3.5355 3.5355
1.5557 1.5557 3.5355 3.5355
1.5911 1.5911 3.5355 3.5355
1.6264 1.6264 3.5355 3.5355
1.6618 1.6618 3.5355 3.5355
1.6971 1.6971 3.5355 3.5355
1.7325 1.7325 3.5355 3.5355
1.7679 1.7679 3.5355 3.5355
1.8032 1.8032 3.5355 3.5355
1.8386 1.8386 3.5355 3.5355
1.8739 1.8739 3.5355 3.5355
1.9093 1.9093 3.5355 3.5355
1.9447 1.9447 3.5355 3.5355
1.9800 1.9800 3.5355 3.5355
2.0154 2.0154 3.5355 3.5355
2.0507 2.0507 3.5355 3.5355
2.0861 2.0861 3.5355 3.5355
2.1215 2.1215 3.5355 3.5355
2.1568 2.1568 3.5355 3.5355
2.1922 2.1922 3.5355 3.5355
2.2275 2.2275 3.5355 3.5355
2.2629 2.2629 3.5355 3.5355
2.2983 2.2983 3.5355 3.5355
2.3336 2.3336 3.5355 3.5355
2.3690 2.3690 3.5355 3.5355
2.4043 2.4043 3.5355 3.5355
2.4397 2.4397 3.5355 3.5355
2.4751 2.4751 3.5355 3.5355
2.5104 2.5104 3.5355 3.5355
2.5458 2.5458 3.5355 3.5355
2.5811 2.5811 3.5355 3.5355
2.6165 2.6165 3.5355 3.5355
2.6519 2.6519 3.5355 3.5355
2.6872 2.6872 3.5355 3.5355
2.7226 2.7226 3.5355 3.5355
2.7579 2.7579 3.5355 3.5355
2.7933 2.7933 3.5355 3.5355
2.8287 2.8287 3.5355 3.5355
2.8640 2.8640 3.5355 3.5355
2.8994 2.8994 3.5355 3.5355
2.9347 2.9347 3.5355 3.5355
