0 0 5 0
0.883883 0.883883 3.53553 3.53553
1.76777 1.76777 3.53553 3.53553
2.65165 2.65165 3.53553 3.53553
3.53553 3.53553 3.53553 3.53553
4.41941 4.41941 3.53553 3.53553
5.30329 5.30329 3.53553 3.53553
6.18717 6.18717 3.53553 3.53553
7.07105 7.07105 3.53553 3.53553
7.95493 7.95493 3.53553 3.53553
8.83881 8.83881 3.53553 3.53553
9.72269 9.72269 3.53553 3.53553
10.6066 10.6066 3.53553 3.53553
11.4905 11.4905 3.53553 3.53553
12.3744 12.3744 3.53553 3.53553
13.2583 13.2583 3.53553 3.53553
14.1422 14.1422 3.53553 3.53553
15.0261 15.0261 3.53553 3.53553
15.91 15.91 3.53553 3.53553
16.7939 16.7939 3.53553 3.53553
17.6778 17.6778 3.53553 3.53553
18.5617 18.5617 3.53553 3.53553
19.4456 19.4456 3.53553 3.53553
20.3295 20.3295 3.53553 3.53553
21.2134 21.2134 3.53553 3.53553
22.0973 22.0973 3.53553 3.53553
22.9812 22.9812 3.53553 3.53553
23.8651 23.8651 3.53553 3.53553
24.749 24.749 3.53553 3.53553
25.6329 25.6329 3.53553 3.53553
26.5168 26.5168 3.53553 3.53553
27.4007 27.4007 3.53553 3.53553
28.2846 28.2846 3.53553 3.53553
29.1685 29.1685 3.53553 3.53553
30.0524 30.0524 3.53553 3.53553
30.9363 30.9363 3.53553 3.53553
31.8202 31.8202 3.53553 3.53553
32.7041 32.7041 3.53553 3.53553
33.588 33.588 3.53553 3.53553
34.4719 34.4719 3.53553 3.53553
35.3558 35.3558 3.53553 3.53553
36.2397 36.2397 3.53553 3.53553
36.9846 36.1521 2.97948 -0.350286
37.7295 36.0646 2.97949 -0.350185
37.9778 36.0354 0.993167 -0.116705
38.2261 36.0062 0.993146 -0.116881
38.4744 35.977 0.993147 -0.116872
38.7233 35.9541 0.995792 -0.0916374
38.9733 35.9497 0.999845 -0.0175973
39.2233 35.9513 0.999979 0.0065358
39.4725 35.9718 0.996639 0.0819227
39.7211 35.9982 0.994404 0.105644
39.967 36.0431 0.983768 0.179446
40.2118 36.0938 0.979249 0.202661
40.4521 36.1629 0.96105 0.276374
40.6907 36.2376 0.954332 0.298748
40.923 36.3301 0.929054 0.369945
41.1531 36.428 0.920207 0.391432
41.3751 36.543 0.887953 0.459935
41.5944 36.6631 0.877113 0.480284
41.8039 36.7995 0.837993 0.545681
42.0102 36.9408 0.825019 0.565105
42.2053 37.0971 0.780405 0.625274
43.051 38.0176 3.38287 3.68187
43.8967 38.9381 3.38287 3.68187
44.7424 39.8586 3.38288 3.68187
45.5881 40.7791 3.38288 3.68187
46.4338 41.6996 3.38288 3.68186
47.2795 42.6201 3.38288 3.68186
48.1252 43.5406 3.38289 3.68186
48.9709 44.4611 3.38289 3.68186
49.8166 45.3816 3.38289 3.68186
50.6623 46.3021 3.38289 3.68186
51.508 47.2226 3.38289 3.68185
52.3537 48.1431 3.38289 3.68185
53.1994 49.0636 3.3829 3.68185
54.0451 49.9841 3.3829 3.68185
54.8908 50.9046 3.3829 3.68185
55.7365 51.8251 3.3829 3.68184
56.5822 52.7456 3.3829 3.68184
57.4279 53.6661 3.38291 3.68184
58.2736 54.5866 3.38291 3.68184
59.1193 55.5071 3.38291 3.68183
59.8563 55.6459 2.94819 0.555142
60.5933 55.7847 2.94819 0.555109
61.3304 55.9235 2.9482 0.555083
61.5761 55.9698 0.982728 0.185055
61.8218 56.016 0.982788 0.184737
62.0675 56.0623 0.982704 0.185185
62.3104 56.1217 0.971403 0.237437
62.5504 56.1918 0.959849 0.280516
62.7861 56.2752 0.942729 0.33356
63.0181 56.3685 0.927829 0.373006
63.2443 56.4749 0.904928 0.425565
63.466 56.5905 0.886636 0.462468
63.6805 56.7189 0.858024 0.51361
63.8897 56.8558 0.836849 0.547434
64.0905 57.0048 0.803046 0.595917
64.2852 57.1616 0.778848 0.627213
64.4701 57.3298 0.739703 0.672933
65.27 58.2904 3.1994 3.84237
66.0698 59.251 3.1994 3.84237
66.8697 60.2116 3.1994 3.84237
67.6696 61.1722 3.1994 3.84237
68.4694 62.1328 3.1994 3.84238
69.2693 63.0934 3.1994 3.84237
70.0691 64.054 3.1994 3.84238
70.869 65.0146 3.1994 3.84237
71.6688 65.9752 3.1994 3.84238
72.4687 66.9358 3.1994 3.84237
73.2685 67.8964 3.1994 3.84237
74.0684 68.857 3.1994 3.84237
74.8682 69.8176 3.1994 3.84237
75.6681 70.7782 3.1994 3.84237
75.5267 71.5148 -0.565468 2.94623
75.3853 72.2514 -0.565439 2.94623
75.244 72.988 -0.56535 2.94625
75.1026 73.7246 -0.565556 2.94621
75.0555 73.9701 -0.188411 0.98209
75.0085 74.2156 -0.188096 0.982151
74.9779 74.4637 -0.122267 0.992497
74.9554 74.7127 -0.0898722 0.995953
74.9494 74.9626 -0.0238914 0.999715
74.9517 75.2126 0.00925619 0.999957
74.9705 75.4619 0.0752352 0.997166
74.9973 75.7105 0.107349 0.994221
75.0408 75.9567 0.174055 0.984736
75.0922 76.2014 0.205697 0.978616
75.1596 76.4421 0.269608 0.96297
75.2349 76.6805 0.301072 0.953601
75.3258 76.9134 0.363718 0.931509
75.4241 77.1432 0.393335 0.919395
75.5378 77.3659 0.45463 0.890681
75.6584 77.5849 0.482403 0.875949
75.7934 77.7953 0.540041 0.841638
75.9352 78.0012 0.567047 0.823685
76.0902 78.1974 0.619958 0.784635
77.0138 79.0396 3.69459 3.36898
77.9374 79.8818 3.69459 3.36898
78.861 80.724 3.69459 3.36898
79.7846 81.5662 3.69459 3.36898
80.7082 82.4084 3.69459 3.36898
81.6318 83.2506 3.69459 3.36898
82.5554 84.0928 3.69459 3.36898
83.479 84.935 3.69459 3.36898
84.4026 85.7772 3.69459 3.36898
85.3262 86.6194 3.69458 3.36898
86.2498 87.4616 3.69458 3.36898
87.1734 88.3038 3.69458 3.36898
88.097 89.146 3.69458 3.36898
89.0206 89.9882 3.69458 3.36898
89.9442 90.8304 3.69458 3.36898
90.8678 91.6726 3.69458 3.36898
91.7914 92.5148 3.69458 3.36899
92.715 93.357 3.69458 3.36899
93.6386 94.1992 3.69458 3.36899
94.5622 95.0414 3.69458 3.36899
95.4858 95.8836 3.69457 3.36899
96.4094 96.7258 3.69457 3.369
96.5941 96.8943 0.738913 0.673801
96.7788 97.0627 0.738922 0.673792
96.9635 97.2311 0.738919 0.673794
97.1482 97.3995 0.738916 0.673797
97.3329 97.568 0.738913 0.6738
97.5176 97.7364 0.738924 0.673789
97.7023 97.9048 0.738921 0.673792
97.887 98.0732 0.738917 0.673796
98.0717 98.2416 0.738914 0.6738
98.2564 98.4101 0.738909 0.673805
98.4411 98.5785 0.738925 0.673788
98.6258 98.7469 0.73892 0.673793
98.8105 98.9153 0.738915 0.673799
98.9952 99.0838 0.738907 0.673807
99.1799 99.2522 0.738934 0.673777
99.3646 99.4206 0.738928 0.673784
99.5493 99.589 0.738918 0.673795
99.734 99.7575 0.738901 0.673814
