0.0000 0.0000 5.0000 0.0000
2.3361 1.8822 2.3361 1.8822
4.6720 3.7646 2.3360 1.8823
7.0080 5.6470 2.3359 1.8824
9.3438 7.5295 2.3358 1.8825
11.6795 9.4121 2.3357 1.8826
14.0151 11.2949 2.3356 1.8828
16.3506 13.1778 2.3355 1.8829
18.6860 15.0609 2.3354 1.8831
21.0212 16.9442 2.3352 1.8833
23.3562 18.8278 2.3350 1.8836
25.6909 20.7117 2.3347 1.8839
28.0253 22.5960 2.3344 1.8843
30.3594 24.4807 2.3341 1.8847
32.6930 26.3660 2.3336 1.8853
35.0260 28.2520 2.3330 1.8860
37.3582 30.1390 2.3322 1.8870
39.6892 32.0275 2.3310 1.8885
42.0183 33.9183 2.3291 1.8908
42.9165 36.7807 0.8982 2.8624
45.6114 35.4626 2.6949 -1.3181
48.8335 39.2859 3.2221 3.8233
52.0556 43.1093 3.2221 3.8233
55.2777 46.9326 3.2221 3.8233
58.4998 50.7560 3.2221 3.8233
61.7219 54.5793 3.2221 3.8233
64.9440 58.4026 3.2221 3.8233
68.1661 62.2260 3.2221 3.8233
71.3882 66.0493 3.2221 3.8233
74.6103 69.8726 3.2221 3.8233
77.8324 73.6960 3.2221 3.8234
81.0545 77.5193 3.2221 3.8233
84.2766 81.3427 3.2221 3.8233
87.4987 85.1660 3.2221 3.8233
90.7208 88.9893 3.2221 3.8233
93.9429 92.8127 3.2221 3.8234
97.1650 96.6360 3.2221 3.8233
97.8094 97.4007 0.6444 0.7647
98.4538 98.1654 0.6444 0.7647
99.0982 98.9300 0.6444 0.7646
99.7426 99.6946 0.6444 0.7646
